NY,1910,48149
PA,1910,45214
TX,1910,28389
IL,1910,26650
GA,1910,24589
OH,1910,21126
AL,1910,19694
NC,1910,19074
MS,1910,16902
MO,1910,15909
VA,1910,15867
TN,1910,15281
MA,1910,15261
KY,1910,15213
SC,1910,14983
LA,1910,14551
NJ,1910,12317
MI,1910,12070
AR,1910,11042
OK,1910,10510
IN,1910,10161
WI,1910,9204
CA,1910,9164
MN,1910,8181
IA,1910,7890
WV,1910,7719
MD,1910,7003
KS,1910,6971
FL,1910,6614
NE,1910,4931
CT,1910,4512
WA,1910,3929
CO,1910,3609
ND,1910,2973
ME,1910,2471
SD,1910,2370
OR,1910,1943
RI,1910,1896
NM,1910,1607
DC,1910,1513
UT,1910,1494
MT,1910,1353
NH,1910,1153
ID,1910,1089
AZ,1910,1074
VT,1910,950
DE,1910,690
HI,1910,572
WY,1910,309
AK,1910,115
NV,1910,67
NY,1911,60799
PA,1911,52583
TX,1911,28678
IL,1911,28487
OH,1911,24593
GA,1911,23963
MA,1911,22850
NC,1911,19864
AL,1911,18242
MO,1911,16757
VA,1911,16430
KY,1911,15758
NJ,1911,15556
SC,1911,14881
MS,1911,14831
TN,1911,14743
LA,1911,13340
MI,1911,12958
OK,1911,11414
IN,1911,11293
AR,1911,10616
CA,1911,9984
WI,1911,9812
MN,1911,9157
WV,1911,8620
IA,1911,8529
KS,1911,7752
MD,1911,7559
CT,1911,6908
FL,1911,6169
NE,1911,5359
WA,1911,4493
ME,1911,3700
CO,1911,3650
ND,1911,3086
RI,1911,2882
SD,1911,2704
OR,1911,2329
NH,1911,1823
UT,1911,1760
NM,1911,1705
MT,1911,1638
DC,1911,1603
VT,1911,1410
ID,1911,1338
AZ,1911,1128
DE,1911,796
HI,1911,730
WY,1911,381
NV,1911,85
AK,1911,84
NY,1912,92042
PA,1912,81137
IL,1912,50615
TX,1912,45153
OH,1912,40949
GA,1912,34429
MA,1912,32955
NC,1912,29246
AL,1912,26619
MO,1912,26405
NJ,1912,25770
VA,1912,23930
KY,1912,22445
TN,1912,22232
MI,1912,22003
MS,1912,21057
IN,1912,20474
SC,1912,20371
LA,1912,20049
CA,1912,17944
WI,1912,17574
OK,1912,17250
IA,1912,16112
MN,1912,15917
AR,1912,15833
KS,1912,13119
WV,1912,12950
MD,1912,11774
CT,1912,10670
NE,1912,10215
FL,1912,9689
WA,1912,7224
CO,1912,5883
ND,1912,5419
ME,1912,5193
SD,1912,4602
RI,1912,4389
OR,1912,4281
UT,1912,3339
MT,1912,2873
NM,1912,2724
NH,1912,2594
ID,1912,2481
DC,1912,2344
VT,1912,2202
AZ,1912,1860
DE,1912,1361
HI,1912,1351
WY,1912,644
NV,1912,151
AK,1912,141
NY,1913,103331
PA,1913,93939
IL,1913,61375
TX,1913,53919
OH,1913,49387
MA,1913,38013
GA,1913,37083
NC,1913,32786
MO,1913,30943
AL,1913,29301
NJ,1913,29198
MI,1913,27469
VA,1913,26785
KY,1913,26274
TN,1913,25201
IN,1913,23962
MS,1913,22601
SC,1913,22262
CA,1913,22094
WI,1913,21916
LA,1913,21197
OK,1913,20363
IA,1913,19733
MN,1913,19725
AR,1913,17969
KS,1913,15931
WV,1913,15025
MD,1913,13015
CT,1913,12929
NE,1913,11977
FL,1913,10294
WA,1913,8627
CO,1913,6829
ND,1913,6487
ME,1913,5841
SD,1913,5625
RI,1913,5056
OR,1913,5020
UT,1913,4069
MT,1913,4041
ID,1913,3179
NH,1913,3118
NM,1913,2920
DC,1913,2598
VT,1913,2470
AZ,1913,2181
HI,1913,1707
DE,1913,1532
WY,1913,878
NV,1913,268
AK,1913,110
NY,1914,136837
PA,1914,121914
IL,1914,74288
TX,1914,64513
OH,1914,61314
MA,1914,51375
GA,1914,46039
NC,1914,42767
NJ,1914,38100
MO,1914,36327
AL,1914,35861
MI,1914,33736
VA,1914,32214
KY,1914,30565
IN,1914,30273
TN,1914,30036
SC,1914,28195
WI,1914,27626
MS,1914,27022
CA,1914,26923
LA,1914,25242
MN,1914,24972
IA,1914,24830
OK,1914,24093
AR,1914,22430
WV,1914,18793
CT,1914,18182
KS,1914,17739
MD,1914,16786
NE,1914,14521
FL,1914,13663
WA,1914,10816
ME,1914,8621
CO,1914,8527
ND,1914,8200
RI,1914,7274
SD,1914,6865
OR,1914,6559
MT,1914,5546
UT,1914,5402
NH,1914,4735
ID,1914,4102
NM,1914,3692
VT,1914,3451
DC,1914,3263
AZ,1914,2973
HI,1914,2249
DE,1914,2065
WY,1914,1156
NV,1914,405
AK,1914,245
NY,1915,169885
PA,1915,159556
IL,1915,100837
OH,1915,84974
TX,1915,80139
MA,1915,60194
GA,1915,53667
NC,1915,52636
MI,1915,52001
MO,1915,50128
NJ,1915,49970
IN,1915,42865
AL,1915,42842
KY,1915,42338
VA,1915,41044
WI,1915,40235
TN,1915,39024
MN,1915,37150
IA,1915,35894
CA,1915,35836
SC,1915,32588
OK,1915,31971
MS,1915,31679
LA,1915,30867
AR,1915,28484
WV,1915,25920
KS,1915,25862
CT,1915,21807
MD,1915,21729
NE,1915,20308
FL,1915,15869
WA,1915,15156
ND,1915,12560
CO,1915,11737
ME,1915,10609
SD,1915,9643
OR,1915,8965
MT,1915,8397
RI,1915,8336
UT,1915,7700
ID,1915,6110
NH,1915,5733
NM,1915,5311
VT,1915,4421
AZ,1915,3989
DC,1915,3948
HI,1915,3622
DE,1915,2858
WY,1915,1846
NV,1915,457
AK,1915,325
NY,1916,174254
PA,1916,162638
IL,1916,107621
OH,1916,88590
TX,1916,83310
MA,1916,62328
MI,1916,59845
GA,1916,57468
NC,1916,55672
MO,1916,53450
NJ,1916,52940
AL,1916,47023
IN,1916,44060
KY,1916,43760
WI,1916,43588
VA,1916,42719
TN,1916,41798
MN,1916,40454
IA,1916,38747
CA,1916,37509
SC,1916,35989
MS,1916,34217
OK,1916,33891
LA,1916,32561
AR,1916,30094
KS,1916,27980
WV,1916,26371
CT,1916,24583
MD,1916,22261
NE,1916,21663
FL,1916,16195
WA,1916,15858
ND,1916,14182
CO,1916,12993
SD,1916,10944
ME,1916,10450
MT,1916,9861
OR,1916,9297
RI,1916,9057
UT,1916,8414
ID,1916,6834
NM,1916,5717
NH,1916,5568
AZ,1916,4802
VT,1916,4448
DC,1916,4337
HI,1916,4112
DE,1916,3051
WY,1916,2120
NV,1916,566
AK,1916,320
NY,1917,182226
PA,1917,171028
IL,1917,108274
OH,1917,94311
TX,1917,86890
MA,1917,65563
MI,1917,63520
NC,1917,57945
GA,1917,57419
NJ,1917,55964
MO,1917,53026
IN,1917,45385
AL,1917,45115
VA,1917,44783
KY,1917,44654
TN,1917,44226
WI,1917,44105
MN,1917,40493
CA,1917,39926
IA,1917,39132
SC,1917,36442
OK,1917,36441
LA,1917,33903
MS,1917,33606
AR,1917,32848
KS,1917,28658
WV,1917,28156
CT,1917,27080
MD,1917,23335
NE,1917,22611
FL,1917,16728
WA,1917,16340
ND,1917,14378
CO,1917,14056
SD,1917,11480
MT,1917,11336
ME,1917,11282
RI,1917,9559
OR,1917,9421
UT,1917,8679
ID,1917,7201
NM,1917,6215
NH,1917,5847
AZ,1917,5516
HI,1917,4735
DC,1917,4732
VT,1917,4534
DE,1917,3226
WY,1917,2481
NV,1917,609
AK,1917,276
NY,1918,190953
PA,1918,185988
IL,1918,116604
OH,1918,102511
TX,1918,92003
MA,1918,69512
MI,1918,69424
GA,1918,63560
NC,1918,63223
NJ,1918,59107
MO,1918,57501
KY,1918,50090
AL,1918,49709
IN,1918,49346
VA,1918,49156
TN,1918,47605
WI,1918,47201
CA,1918,44696
OK,1918,42983
MN,1918,42890
IA,1918,42210
SC,1918,41090
LA,1918,37932
MS,1918,37091
AR,1918,35717
WV,1918,31587
KS,1918,30677
CT,1918,27779
MD,1918,25518
NE,1918,23904
WA,1918,18901
FL,1918,18564
CO,1918,15677
ND,1918,14413
SD,1918,12262
ME,1918,12056
MT,1918,12017
OR,1918,10421
RI,1918,10375
UT,1918,9955
ID,1918,8226
NM,1918,7099
AZ,1918,6383
NH,1918,6380
DC,1918,5657
VT,1918,4968
HI,1918,4871
DE,1918,3705
WY,1918,2945
NV,1918,597
AK,1918,342
NY,1919,179630
PA,1919,172428
IL,1919,106260
TX,1919,97020
OH,1919,93903
GA,1919,68167
NC,1919,66669
MA,1919,65056
MI,1919,62938
NJ,1919,57352
AL,1919,56298
MO,1919,54321
KY,1919,49830
VA,1919,49221
TN,1919,47776
IN,1919,45537
CA,1919,45113
SC,1919,43928
WI,1919,43123
MS,1919,41472
OK,1919,40982
MN,1919,40527
LA,1919,39630
IA,1919,39101
AR,1919,37492
WV,1919,30162
KS,1919,29452
MD,1919,25803
CT,1919,25516
NE,1919,22404
FL,1919,19089
WA,1919,18613
CO,1919,14882
ND,1919,13411
SD,1919,11923
ME,1919,11270
OR,1919,10330
MT,1919,10265
RI,1919,9799
UT,1919,8874
ID,1919,7725
AZ,1919,6501
NM,1919,6428
NH,1919,5951
DC,1919,5636
HI,1919,5005
VT,1919,4575
DE,1919,3686
WY,1919,2802
NV,1919,544
AK,1919,414
NY,1920,189186
PA,1920,182332
IL,1920,112574
TX,1920,107810
OH,1920,104575
MI,1920,71491
NC,1920,70175
MA,1920,69504
GA,1920,69416
NJ,1920,60720
MO,1920,58515
AL,1920,56348
CA,1920,54146
KY,1920,53832
VA,1920,52691
TN,1920,51397
IN,1920,50367
OK,1920,47237
WI,1920,47062
SC,1920,45948
MN,1920,43965
IA,1920,43165
LA,1920,41346
MS,1920,40681
AR,1920,38286
WV,1920,33702
KS,1920,32404
MD,1920,27850
CT,1920,26239
NE,1920,24592
WA,1920,20270
FL,1920,20200
CO,1920,17089
ND,1920,14144
SD,1920,13021
ME,1920,12651
OR,1920,11593
RI,1920,10680
MT,1920,9841
UT,1920,9776
ID,1920,8374
NM,1920,7469
AZ,1920,7392
NH,1920,6704
DC,1920,6282
HI,1920,5213
VT,1920,4922
DE,1920,3744
WY,1920,3206
NV,1920,596
AK,1920,434
NY,1921,193441
PA,1921,189580
IL,1921,117259
TX,1921,111209
OH,1921,109067
MI,1921,74811
NC,1921,72225
MA,1921,71146
GA,1921,67733
MO,1921,61631
NJ,1921,61517
CA,1921,58979
KY,1921,57892
AL,1921,56797
VA,1921,54326
IN,1921,53307
TN,1921,53152
WI,1921,50010
OK,1921,49280
MN,1921,45826
IA,1921,44632
SC,1921,44581
LA,1921,42440
MS,1921,40141
AR,1921,38807
WV,1921,37169
KS,1921,33938
MD,1921,28571
CT,1921,26630
NE,1921,25324
FL,1921,21407
WA,1921,20638
CO,1921,18125
ND,1921,13934
SD,1921,13220
ME,1921,13008
OR,1921,12177
RI,1921,11148
UT,1921,10145
MT,1921,9592
ID,1921,8692
NM,1921,8104
NH,1921,6982
AZ,1921,6930
DC,1921,6428
HI,1921,5550
VT,1921,5315
DE,1921,3562
WY,1921,3515
NV,1921,594
AK,1921,405
NY,1922,191734
PA,1922,182363
IL,1922,113889
TX,1922,111309
OH,1922,104538
NC,1922,72614
MI,1922,71663
MA,1922,68687
GA,1922,68134
CA,1922,61016
NJ,1922,59926
MO,1922,58750
AL,1922,58079
KY,1922,55969
VA,1922,52945
TN,1922,52802
IN,1922,51130
WI,1922,47905
OK,1922,47154
SC,1922,45704
MN,1922,45598
LA,1922,43433
IA,1922,42824
MS,1922,41855
AR,1922,38382
WV,1922,36488
KS,1922,32074
MD,1922,26894
CT,1922,24829
NE,1922,24402
FL,1922,22082
WA,1922,19521
CO,1922,17878
ND,1922,13062
ME,1922,13055
SD,1922,12720
OR,1922,11587
RI,1922,10936
UT,1922,9582
MT,1922,8970
NM,1922,8303
ID,1922,7701
NH,1922,6705
DC,1922,6649
AZ,1922,6403
HI,1922,6150
VT,1922,5106
DE,1922,3483
WY,1922,3409
NV,1922,497
AK,1922,418
NY,1923,193897
PA,1923,184617
IL,1923,116481
TX,1923,110200
OH,1923,108175
MI,1923,74480
NC,1923,72641
MA,1923,70930
CA,1923,67905
GA,1923,62682
NJ,1923,61180
MO,1923,60268
AL,1923,56727
KY,1923,55943
IN,1923,52837
TN,1923,52665
VA,1923,52160
WI,1923,48598
OK,1923,47783
MN,1923,45095
SC,1923,43352
IA,1923,42226
LA,1923,42063
MS,1923,41153
AR,1923,38128
WV,1923,37912
KS,1923,32899
MD,1923,27327
CT,1923,24613
NE,1923,24339
FL,1923,22043
WA,1923,19546
CO,1923,17655
ME,1923,12875
ND,1923,12523
SD,1923,12496
OR,1923,11717
RI,1923,10938
UT,1923,9906
MT,1923,8409
NM,1923,8118
ID,1923,7388
AZ,1923,6783
DC,1923,6670
NH,1923,6439
HI,1923,6246
VT,1923,4963
WY,1923,3383
DE,1923,3272
NV,1923,589
AK,1923,457
NY,1924,197596
PA,1924,190292
IL,1924,121946
TX,1924,118526
OH,1924,111869
MI,1924,79747
NC,1924,76216
CA,1924,74443
MA,1924,73420
MO,1924,62598
NJ,1924,62325
GA,1924,62166
KY,1924,58653
AL,1924,58460
IN,1924,55130
TN,1924,55038
VA,1924,53100
WI,1924,49623
OK,1924,48446
MN,1924,44917
SC,1924,44792
LA,1924,43700
IA,1924,42873
MS,1924,41275
WV,1924,40030
AR,1924,40022
KS,1924,32883
MD,1924,27751
CT,1924,25611
FL,1924,25008
NE,1924,24660
WA,1924,19677
CO,1924,18023
ME,1924,13839
ND,1924,12572
SD,1924,12476
OR,1924,12214
RI,1924,11502
UT,1924,10021
NM,1924,8255
MT,1924,8115
ID,1924,7506
AZ,1924,7383
NH,1924,7244
DC,1924,7185
HI,1924,6891
VT,1924,5139
WY,1924,3491
DE,1924,3141
NV,1924,606
AK,1924,442
NY,1925,195738
PA,1925,183063
IL,1925,119136
TX,1925,117014
OH,1925,108281
MI,1925,80331
NC,1925,73827
CA,1925,73492
MA,1925,69544
GA,1925,63154
MO,1925,60927
NJ,1925,60837
AL,1925,59572
KY,1925,55895
TN,1925,53425
IN,1925,52597
VA,1925,51058
OK,1925,48807
WI,1925,47964
SC,1925,43262
MN,1925,43260
LA,1925,43139
MS,1925,42228
IA,1925,41491
AR,1925,39843
WV,1925,38172
KS,1925,31732
FL,1925,28131
MD,1925,27331
CT,1925,24381
NE,1925,23692
WA,1925,19634
CO,1925,17449
ME,1925,13030
ND,1925,12311
OR,1925,11910
SD,1925,11806
RI,1925,11074
UT,1925,10034
NM,1925,8270
MT,1925,7855
AZ,1925,7669
ID,1925,7073
DC,1925,6997
HI,1925,6811
NH,1925,6758
VT,1925,5097
WY,1925,3320
DE,1925,3006
NV,1925,581
AK,1925,394
NY,1926,194817
PA,1926,178754
IL,1926,117479
TX,1926,114752
OH,1926,106968
MI,1926,81882
CA,1926,72916
NC,1926,72385
MA,1926,68599
NJ,1926,60545
AL,1926,60038
MO,1926,59750
GA,1926,58753
KY,1926,54054
IN,1926,51979
TN,1926,51115
VA,1926,48197
OK,1926,47664
WI,1926,47415
MS,1926,43984
LA,1926,43698
MN,1926,43177
SC,1926,40274
IA,1926,39816
AR,1926,38935
WV,1926,37489
FL,1926,32004
KS,1926,30441
MD,1926,26615
CT,1926,23973
NE,1926,22993
WA,1926,18967
CO,1926,16361
ND,1926,12609
ME,1926,12549
SD,1926,11760
OR,1926,11437
RI,1926,10762
UT,1926,9634
NM,1926,7666
AZ,1926,7656
MT,1926,7570
ID,1926,7084
DC,1926,6844
HI,1926,6646
NH,1926,6432
VT,1926,4916
WY,1926,2989
DE,1926,2986
NV,1926,549
AK,1926,408
NY,1927,198796
PA,1927,179913
IL,1927,118105
TX,1927,117480
OH,1927,107923
MI,1927,83816
NC,1927,74276
CA,1927,74194
MA,1927,68310
AL,1927,61292
GA,1927,61156
NJ,1927,61073
MO,1927,59283
KY,1927,55944
TN,1927,52966
IN,1927,52174
VA,1927,49076
WI,1927,48893
OK,1927,47813
MS,1927,44288
LA,1927,44019
MN,1927,42149
SC,1927,40248
IA,1927,39411
WV,1927,38667
AR,1927,38281
FL,1927,30429
KS,1927,30265
MD,1927,26541
CT,1927,23876
NE,1927,23042
WA,1927,18764
CO,1927,16660
ME,1927,12522
ND,1927,12485
OR,1927,11411
SD,1927,10908
RI,1927,10689
UT,1927,9549
NM,1927,8369
AZ,1927,7882
MT,1927,7547
DC,1927,7065
ID,1927,7039
HI,1927,6952
NH,1927,6552
VT,1927,5007
WY,1927,3054
DE,1927,3005
NV,1927,648
AK,1927,442
NY,1928,196609
PA,1928,171532
TX,1928,118231
IL,1928,114924
OH,1928,105448
MI,1928,82969
CA,1928,74257
NC,1928,72546
MA,1928,66545
GA,1928,59532
NJ,1928,59452
AL,1928,58322
MO,1928,56521
KY,1928,53442
TN,1928,51010
IN,1928,50814
WI,1928,48896
VA,1928,47608
OK,1928,46464
MS,1928,42366
MN,1928,40893
LA,1928,40821
SC,1928,39404
IA,1928,38295
WV,1928,37484
AR,1928,35380
KS,1928,28985
FL,1928,26754
MD,1928,25983
CT,1928,23653
NE,1928,22874
WA,1928,18847
CO,1928,17001
ME,1928,12738
ND,1928,12583
SD,1928,11309
OR,1928,11208
RI,1928,10235
UT,1928,9425
NM,1928,8717
AZ,1928,8181
MT,1928,7844
ID,1928,7041
HI,1928,6987
DC,1928,6772
NH,1928,6490
VT,1928,5063
WY,1928,3053
DE,1928,2983
NV,1928,514
AK,1928,476
NY,1929,191696
PA,1929,163206
TX,1929,118204
IL,1929,114130
OH,1929,102107
MI,1929,84144
CA,1929,72078
NC,1929,69043
MA,1929,62981
NJ,1929,58106
GA,1929,56964
AL,1929,56791
MO,1929,54825
KY,1929,50993
TN,1929,50025
IN,1929,49721
WI,1929,47692
VA,1929,45514
OK,1929,44598
LA,1929,40410
MS,1929,40348
MN,1929,38802
IA,1929,37424
SC,1929,36415
WV,1929,34888
AR,1929,34883
KS,1929,28316
MD,1929,24628
FL,1929,23838
CT,1929,22566
NE,1929,21960
WA,1929,18497
CO,1929,16569
ND,1929,12344
ME,1929,12264
SD,1929,11073
OR,1929,10613
RI,1929,9539
UT,1929,9176
AZ,1929,8672
NM,1929,8400
MT,1929,7780
ID,1929,6808
DC,1929,6754
HI,1929,6745
NH,1929,6297
VT,1929,4946
WY,1929,3049
DE,1929,2878
NV,1929,533
AK,1929,390
NY,1930,191326
PA,1930,163245
TX,1930,118487
IL,1930,115074
OH,1930,103923
MI,1930,84416
CA,1930,75303
NC,1930,68753
MA,1930,63132
NJ,1930,58501
GA,1930,58457
AL,1930,56722
MO,1930,56109
KY,1930,52918
TN,1930,51957
IN,1930,50655
WI,1930,48648
OK,1930,47026
VA,1930,46222
MS,1930,42383
LA,1930,40115
MN,1930,39728
IA,1930,38151
SC,1930,37526
AR,1930,36371
WV,1930,35498
KS,1930,29091
MD,1930,24728
FL,1930,23924
CT,1930,22820
NE,1930,22307
WA,1930,19010
CO,1930,16750
ME,1930,12713
ND,1930,12021
SD,1930,11393
OR,1930,10772
UT,1930,9715
RI,1930,9645
AZ,1930,9100
NM,1930,9060
MT,1930,7612
DC,1930,7018
ID,1930,6942
HI,1930,6784
NH,1930,6359
VT,1930,5094
DE,1930,3105
WY,1930,3085
NV,1930,630
AK,1930,520
NY,1931,180745
PA,1931,153775
TX,1931,111340
IL,1931,106622
OH,1931,95116
MI,1931,77449
CA,1931,71448
NC,1931,65343
MA,1931,59676
GA,1931,56840
NJ,1931,54604
AL,1931,54246
MO,1931,54138
KY,1931,50716
TN,1931,50595
IN,1931,47515
WI,1931,46618
VA,1931,43665
OK,1931,43595
MN,1931,39515
LA,1931,38634
MS,1931,38184
IA,1931,37251
SC,1931,34847
AR,1931,33964
WV,1931,33335
KS,1931,28399
MD,1931,23427
FL,1931,22954
NE,1931,22056
CT,1931,21024
WA,1931,17962
CO,1931,16567
ME,1931,12657
ND,1931,11768
SD,1931,11062
OR,1931,10476
UT,1931,9078
NM,1931,9049
RI,1931,9022
AZ,1931,7945
MT,1931,7227
DC,1931,7074
ID,1931,6919
HI,1931,6538
NH,1931,5928
VT,1931,5086
WY,1931,3048
DE,1931,2886
NV,1931,528
AK,1931,403
NY,1932,176638
PA,1932,147835
TX,1932,112418
IL,1932,102211
OH,1932,91778
MI,1932,74276
NC,1932,70666
CA,1932,69506
GA,1932,59945
MA,1932,59712
AL,1932,57640
MO,1932,55289
KY,1932,53525
NJ,1932,53067
TN,1932,52683
VA,1932,46959
WI,1932,46151
IN,1932,45870
OK,1932,43668
MS,1932,41793
LA,1932,40324
SC,1932,39767
MN,1932,39213
AR,1932,36455
IA,1932,36039
WV,1932,34322
KS,1932,27129
FL,1932,24385
MD,1932,23863
NE,1932,21129
CT,1932,20022
WA,1932,17834
CO,1932,15880
ME,1932,12911
ND,1932,11663
SD,1932,10819
OR,1932,10191
NM,1932,9484
RI,1932,9014
UT,1932,8934
AZ,1932,7741
DC,1932,7632
MT,1932,6937
HI,1932,6686
ID,1932,6638
NH,1932,6104
VT,1932,4817
DE,1932,2934
WY,1932,2847
NV,1932,580
AK,1932,497
NY,1933,166109
PA,1933,137669
TX,1933,108040
IL,1933,97517
OH,1933,86029
MI,1933,70358
NC,1933,67308
CA,1933,66871
GA,1933,55742
MA,1933,55329
AL,1933,53003
MO,1933,52931
KY,1933,50683
TN,1933,49836
NJ,1933,48628
VA,1933,43929
OK,1933,43727
WI,1933,43725
IN,1933,43467
MS,1933,39032
SC,1933,38087
MN,1933,37578
LA,1933,36617
AR,1933,35595
IA,1933,35310
WV,1933,32300
KS,1933,26062
MD,1933,22442
FL,1933,22185
NE,1933,20002
CT,1933,18713
WA,1933,17138
CO,1933,15278
ME,1933,11923
ND,1933,11110
SD,1933,10401
OR,1933,9756
NM,1933,9070
UT,1933,9008
RI,1933,8338
DC,1933,7396
AZ,1933,7023
MT,1933,6797
ID,1933,6526
HI,1933,6127
NH,1933,5720
VT,1933,4609
WY,1933,2818
DE,1933,2708
NV,1933,576
AK,1933,528
NY,1934,166245
PA,1934,141763
TX,1934,115399
IL,1934,100351
OH,1934,90839
MI,1934,73918
NC,1934,70964
CA,1934,69790
GA,1934,59065
AL,1934,57126
MA,1934,56244
MO,1934,54490
KY,1934,53768
TN,1934,52333
NJ,1934,47557
IN,1934,45329
OK,1934,45253
WI,1934,45217
VA,1934,44813
MS,1934,40932
SC,1934,40104
LA,1934,39700
MN,1934,38936
IA,1934,37039
AR,1934,36825
WV,1934,36157
KS,1934,26939
FL,1934,23381
MD,1934,22767
NE,1934,20995
CT,1934,18818
WA,1934,18658
CO,1934,15987
ME,1934,12544
ND,1934,11541
SD,1934,10545
OR,1934,10389
NM,1934,9708
UT,1934,9147
RI,1934,8375
DC,1934,7739
AZ,1934,7486
MT,1934,7455
ID,1934,7099
HI,1934,6060
NH,1934,6014
VT,1934,4697
WY,1934,2965
DE,1934,2790
NV,1934,706
AK,1934,504
NY,1935,166766
PA,1935,143742
TX,1935,113709
IL,1935,102343
OH,1935,92421
MI,1935,77335
NC,1935,71892
CA,1935,71598
GA,1935,58870
AL,1935,56760
MA,1935,55843
TN,1935,53500
MO,1935,53128
KY,1935,52759
NJ,1935,47934
IN,1935,46276
WI,1935,46219
VA,1935,44741
OK,1935,43747
MS,1935,42437
LA,1935,39591
SC,1935,39414
MN,1935,39260
AR,1935,37263
IA,1935,37016
WV,1935,36333
KS,1935,26213
FL,1935,24846
MD,1935,23016
NE,1935,19794
CT,1935,18991
WA,1935,18661
CO,1935,16328
ME,1935,12567
ND,1935,11322
OR,1935,10609
SD,1935,10385
NM,1935,10024
UT,1935,9630
RI,1935,8372
DC,1935,8309
AZ,1935,7879
MT,1935,7610
ID,1935,7313
NH,1935,6150
HI,1935,6060
VT,1935,4982
WY,1935,3022
DE,1935,2863
NV,1935,691
AK,1935,447
NY,1936,165849
PA,1936,142633
TX,1936,110569
IL,1936,102880
OH,1936,94476
MI,1936,78585
CA,1936,74911
NC,1936,69667
GA,1936,57938
AL,1936,55171
MA,1936,55117
MO,1936,52015
TN,1936,51905
KY,1936,50998
NJ,1936,47558
IN,1936,47116
WI,1936,46346
VA,1936,44551
OK,1936,41164
MS,1936,41053
MN,1936,40674
LA,1936,40019
SC,1936,38482
IA,1936,38000
WV,1936,36318
AR,1936,34206
KS,1936,25905
FL,1936,25099
MD,1936,22396
NE,1936,20109
WA,1936,19559
CT,1936,18956
